rep000_seed0000	CFF000428	CFF003956	CFF001018	CFF000659	CFF000637	CFF006553	CFF000083	CFF035066	CFF001189	CFF001406	CFF000670	CFF000672	CFF001027	CFF001499	CFF000209	CFF001554	CFF000256	CFF000558	CFF009478	CFF000237	CFF000474	CFF000079	CFF000737	CFF115363	CFF000022	CFF001975	CFF000810	CFF000424	CFF000605	CFF057668	CFF006988	CFF001201	CFF000503	CFF001323	CFF000427	CFF000062	CFF001929	CFF010002	CFF000500	CFF000063	CFF000072	CFF001243	CFF000228	CFF000330	CFF001254	CFF000331	CFF000437	CFF000610	CFF001141	CFF000322	CFF000319	CFF000379	CFF001257	CFF002337	CFF000451	CFF000899	CFF000575	CFF002295	CFF000044	CFF000452	CFF000274	CFF002891	CFF000013	CFF000622	CFF000752	CFF003996	CFF000523	CFF000621	CFF029952	CFF016868	CFF005943	CFF000624	CFF000178
rep132_seed2157	FAM006690	FAM000547	FAM000100	FAM001664	FAM003993	FAM000530	FAM002819	FAM006551	FAM005361	FAM005178	FAM002959	FAM011029	FAM001193	FAM000788	FAM004439	FAM012363	FAM006868	FAM003491	FAM001773	FAM003231	FAM006105	FAM000078	FAM011710	FAM001100	FAM001462	FAM009886	FAM001510	FAM012303	FAM005222	FAM000581	FAM001096	FAM005249	FAM004279	FAM014260	FAM005781	FAM007294	FAM001093	FAM006347	FAM003689	FAM001518	FAM008285	FAM005157	FAM009389	FAM004829	FAM013070	FAM012585	FAM001033	FAM014015	FAM000731	FAM005512	FAM006425	FAM005302	FAM009569	FAM001155	FAM009932	FAM004101	FAM000615	FAM000131	FAM013890	FAM012203	FAM013497	FAM003551	FAM006234	FAM009008	FAM013574	FAM007703	FAM007891	FAM012954	FAM111806	FAM064456	FAM035060	FAM039475	FAM023158
rep133_seed2158	FAM003313	FAM000996	FAM005151	FAM008689	FAM007699	FAM002003	FAM002067	FAM006022	FAM000026	FAM007027	FAM000926	FAM011423	FAM005944	FAM005316	FAM002875	FAM005687	FAM003350	FAM008493	FAM000697	FAM002726	FAM003660	FAM000811	FAM000207	FAM002073	FAM001658	FAM005204	FAM001867	FAM002082	FAM007780	FAM011780	FAM003689	FAM010927	FAM005371	FAM010749	FAM006756	FAM001022	FAM001734	FAM006439	FAM013676	FAM003849	FAM005470	FAM002408	FAM004241	FAM005446	FAM007005	FAM003712	FAM001513	FAM006007	FAM002607	FAM008321	FAM004628	FAM001206	FAM011306	FAM006838	FAM002433	FAM000950	FAM004549	FAM011818	FAM006748	FAM003843	FAM013023	FAM000871	FAM003258	FAM008220	FAM010827	FAM010630	FAM005281	FAM006951	FAM128447	FAM058800	FAM041985	FAM033475	FAM020174
rep134_seed2159	FAM014436	FAM001223	FAM006682	FAM007576	FAM004612	FAM012775	FAM002830	FAM000269	FAM001993	FAM002316	FAM010538	FAM004949	FAM005866	FAM003111	FAM004729	FAM001686	FAM008508	FAM005351	FAM001467	FAM008242	FAM001285	FAM002232	FAM009010	FAM000515	FAM001511	FAM002353	FAM000260	FAM002120	FAM000946	FAM002292	FAM002308	FAM006414	FAM008000	FAM010074	FAM013477	FAM001505	FAM010533	FAM001228	FAM008399	FAM004132	FAM002180	FAM001679	FAM002753	FAM004508	FAM006716	FAM006217	FAM013117	FAM000009	FAM000024	FAM009163	FAM007092	FAM002021	FAM001895	FAM009472	FAM002405	FAM005265	FAM003880	FAM003371	FAM005648	FAM001825	FAM001394	FAM008865	FAM000035	FAM012593	FAM013446	FAM012439	FAM009191	FAM008938	FAM119146	FAM071484	FAM030403	FAM031045	FAM015074
rep135_seed2160	FAM004115	FAM002874	FAM006700	FAM008906	FAM000894	FAM005656	FAM002428	FAM000114	FAM000483	FAM000205	FAM004075	FAM002857	FAM004056	FAM003279	FAM009359	FAM007948	FAM012259	FAM010201	FAM004685	FAM013035	FAM002605	FAM000807	FAM007064	FAM004426	FAM003307	FAM000888	FAM002143	FAM001715	FAM013699	FAM008252	FAM000101	FAM006968	FAM000230	FAM005636	FAM008562	FAM004930	FAM003232	FAM000120	FAM004190	FAM000822	FAM004106	FAM012876	FAM013792	FAM001688	FAM009235	FAM012071	FAM008719	FAM000640	FAM001865	FAM005354	FAM001612	FAM009005	FAM002369	FAM001813	FAM004358	FAM004063	FAM011276	FAM010883	FAM003248	FAM008664	FAM001552	FAM000399	FAM008427	FAM013773	FAM009126	FAM010384	FAM010331	FAM008605	FAM111522	FAM064668	FAM041634	FAM042968	FAM024706
rep136_seed2161	FAM010073	FAM003195	FAM003747	FAM004542	FAM011587	FAM001446	FAM000381	FAM000986	FAM006550	FAM004508	FAM007774	FAM013608	FAM000136	FAM001620	FAM001591	FAM000467	FAM003897	FAM001734	FAM001229	FAM003542	FAM012373	FAM010029	FAM006992	FAM000587	FAM001760	FAM011767	FAM006321	FAM007803	FAM003865	FAM002058	FAM002888	FAM000098	FAM011019	FAM003953	FAM002292	FAM001903	FAM011738	FAM007994	FAM005496	FAM013216	FAM000544	FAM000975	FAM001349	FAM005810	FAM003759	FAM006480	FAM006494	FAM000710	FAM000583	FAM000835	FAM003718	FAM003147	FAM010580	FAM002712	FAM002931	FAM008993	FAM003764	FAM000683	FAM000164	FAM007214	FAM005940	FAM003909	FAM013457	FAM010657	FAM005579	FAM006974	FAM010895	FAM013270	FAM141963	FAM059183	FAM036441	FAM031620	FAM015531
rep137_seed2162	FAM001118	FAM009091	FAM001741	FAM010991	FAM009624	FAM008355	FAM002155	FAM000137	FAM012856	FAM005776	FAM005842	FAM001382	FAM008434	FAM006716	FAM008665	FAM005234	FAM007671	FAM005321	FAM001094	FAM000466	FAM012707	FAM002766	FAM000682	FAM002368	FAM000220	FAM000471	FAM000327	FAM004317	FAM005397	FAM010332	FAM001603	FAM007276	FAM007072	FAM005334	FAM010612	FAM002167	FAM013449	FAM004204	FAM006648	FAM000742	FAM005628	FAM001964	FAM000059	FAM000731	FAM006545	FAM009427	FAM003737	FAM002339	FAM000908	FAM001981	FAM000518	FAM004178	FAM007654	FAM002688	FAM004986	FAM001816	FAM006661	FAM010023	FAM012014	FAM000556	FAM005695	FAM014074	FAM008087	FAM013164	FAM012310	FAM011552	FAM006203	FAM011361	FAM119425	FAM065193	FAM039423	FAM034522	FAM026689
rep138_seed2163	FAM010438	FAM005147	FAM003215	FAM007780	FAM002209	FAM003914	FAM011502	FAM003645	FAM000652	FAM012363	FAM000445	FAM006368	FAM006847	FAM006105	FAM004194	FAM002998	FAM009673	FAM009855	FAM009150	FAM014274	FAM005743	FAM000382	FAM002775	FAM001727	FAM007464	FAM001919	FAM001803	FAM004162	FAM014553	FAM001043	FAM002436	FAM005477	FAM005827	FAM006575	FAM001736	FAM000286	FAM003096	FAM008733	FAM000194	FAM007283	FAM000680	FAM012913	FAM004021	FAM001308	FAM007480	FAM012568	FAM004222	FAM011842	FAM006464	FAM000872	FAM001750	FAM000466	FAM003870	FAM012479	FAM008022	FAM000684	FAM003405	FAM011944	FAM001534	FAM001175	FAM005542	FAM000698	FAM000097	FAM013759	FAM006971	FAM007460	FAM007582	FAM003775	FAM116121	FAM074282	FAM031946	FAM031620	FAM019542
rep139_seed2164	FAM002849	FAM008252	FAM014605	FAM000382	FAM002729	FAM003888	FAM005083	FAM005202	FAM003181	FAM001962	FAM002267	FAM001715	FAM006939	FAM008395	FAM005383	FAM010923	FAM001613	FAM003758	FAM003121	FAM003966	FAM002075	FAM003410	FAM006615	FAM003567	FAM004411	FAM002640	FAM000638	FAM000165	FAM011242	FAM003290	FAM006019	FAM001949	FAM003308	FAM003232	FAM007466	FAM000109	FAM001683	FAM003923	FAM006375	FAM002636	FAM001143	FAM010984	FAM004003	FAM005954	FAM007611	FAM012398	FAM006712	FAM004114	FAM002931	FAM005610	FAM008000	FAM008293	FAM005325	FAM001108	FAM003663	FAM004666	FAM002437	FAM004887	FAM006539	FAM001333	FAM002194	FAM003961	FAM006693	FAM008317	FAM008319	FAM006625	FAM013585	FAM005640	FAM128493	FAM070583	FAM042205	FAM029765	FAM024511
rep140_seed2165	FAM007883	FAM000489	FAM001657	FAM004889	FAM001192	FAM004365	FAM002392	FAM012984	FAM005798	FAM008523	FAM003644	FAM009226	FAM000890	FAM007541	FAM005324	FAM000865	FAM002912	FAM000081	FAM003149	FAM008157	FAM014505	FAM001253	FAM012052	FAM001682	FAM002030	FAM005753	FAM004618	FAM000048	FAM010610	FAM006817	FAM009559	FAM000247	FAM001132	FAM006916	FAM013103	FAM003975	FAM005609	FAM003967	FAM000032	FAM001229	FAM007857	FAM003818	FAM005764	FAM001103	FAM003817	FAM005648	FAM010228	FAM002581	FAM002922	FAM000679	FAM005843	FAM000573	FAM005643	FAM000847	FAM010716	FAM001704	FAM006841	FAM001739	FAM008423	FAM000141	FAM002033	FAM001123	FAM005763	FAM011190	FAM010943	FAM011750	FAM008130	FAM014383	FAM144561	FAM061571	FAM040539	FAM033787	FAM018596
rep141_seed2166	FAM003815	FAM001066	FAM002034	FAM000754	FAM002194	FAM004614	FAM004347	FAM004290	FAM002949	FAM004632	FAM003471	FAM009896	FAM001906	FAM009459	FAM010301	FAM014364	FAM006162	FAM001602	FAM000118	FAM004409	FAM013892	FAM008720	FAM004249	FAM003526	FAM001193	FAM004524	FAM012575	FAM004411	FAM008219	FAM002636	FAM009074	FAM000981	FAM002733	FAM007845	FAM003287	FAM006853	FAM002012	FAM010644	FAM006064	FAM006919	FAM004520	FAM000172	FAM014010	FAM003425	FAM007176	FAM004955	FAM000845	FAM001485	FAM001158	FAM012110	FAM005825	FAM003265	FAM008933	FAM003320	FAM013649	FAM003781	FAM002569	FAM000312	FAM006062	FAM003953	FAM007720	FAM003788	FAM011528	FAM010598	FAM012221	FAM009768	FAM006484	FAM010235	FAM121220	FAM068634	FAM041497	FAM031382	FAM022259
rep142_seed2167	FAM002351	FAM003652	FAM005324	FAM001191	FAM004284	FAM001080	FAM008733	FAM003276	FAM001960	FAM004286	FAM011967	FAM005252	FAM005251	FAM006284	FAM003761	FAM002567	FAM004055	FAM001262	FAM009799	FAM001954	FAM010798	FAM001769	FAM001493	FAM009039	FAM007546	FAM003188	FAM002099	FAM007549	FAM002179	FAM005719	FAM004975	FAM005302	FAM005810	FAM012923	FAM009770	FAM009449	FAM009710	FAM005223	FAM000647	FAM003519	FAM000777	FAM000325	FAM003860	FAM014010	FAM005142	FAM007480	FAM001465	FAM007639	FAM001423	FAM007464	FAM007229	FAM011906	FAM004930	FAM000667	FAM000417	FAM006499	FAM001477	FAM003382	FAM005278	FAM003359	FAM002072	FAM001219	FAM010144	FAM011547	FAM013817	FAM012766	FAM010511	FAM013554	FAM138284	FAM060956	FAM042602	FAM037178	FAM023112
rep143_seed2168	FAM000175	FAM003587	FAM002860	FAM001006	FAM000434	FAM009651	FAM004727	FAM007883	FAM000224	FAM000267	FAM000632	FAM013123	FAM000905	FAM001890	FAM001354	FAM000608	FAM002129	FAM000999	FAM006549	FAM014646	FAM001248	FAM002053	FAM000614	FAM001788	FAM000194	FAM004017	FAM006762	FAM005052	FAM003971	FAM002237	FAM003813	FAM000443	FAM001842	FAM007829	FAM009518	FAM005913	FAM007342	FAM006848	FAM001373	FAM000290	FAM009933	FAM001483	FAM011724	FAM012094	FAM003331	FAM000979	FAM005499	FAM003522	FAM004753	FAM005247	FAM006526	FAM002063	FAM002304	FAM005263	FAM002869	FAM006892	FAM003218	FAM000768	FAM002340	FAM003270	FAM002981	FAM001038	FAM000139	FAM008089	FAM013191	FAM009407	FAM006559	FAM011050	FAM110612	FAM068925	FAM031241	FAM035044	FAM022118
rep144_seed2169	FAM002624	FAM000236	FAM001976	FAM000700	FAM007915	FAM007043	FAM002047	FAM007064	FAM006667	FAM003826	FAM004376	FAM003513	FAM000404	FAM010046	FAM002945	FAM000195	FAM002157	FAM004740	FAM005364	FAM013083	FAM001445	FAM004391	FAM000068	FAM012750	FAM010720	FAM001082	FAM004593	FAM002786	FAM000356	FAM009962	FAM008514	FAM008506	FAM012975	FAM000809	FAM008293	FAM013492	FAM010099	FAM000617	FAM000919	FAM009311	FAM012225	FAM010708	FAM002666	FAM009108	FAM000894	FAM007073	FAM003157	FAM001812	FAM006428	FAM013103	FAM006662	FAM009247	FAM007031	FAM000540	FAM003327	FAM003646	FAM000302	FAM014366	FAM004117	FAM007351	FAM001090	FAM000674	FAM007880	FAM009173	FAM009094	FAM012043	FAM013108	FAM013234	FAM113851	FAM072584	FAM029975	FAM034640	FAM023146
rep145_seed2170	FAM005205	FAM005936	FAM000306	FAM002855	FAM010046	FAM008369	FAM008624	FAM006520	FAM001247	FAM003320	FAM013120	FAM002838	FAM005505	FAM003332	FAM003868	FAM002044	FAM007239	FAM010088	FAM003803	FAM002035	FAM002188	FAM004136	FAM002444	FAM001682	FAM003418	FAM008359	FAM004262	FAM007760	FAM004998	FAM008432	FAM002934	FAM002496	FAM004753	FAM006790	FAM005158	FAM011120	FAM010255	FAM003129	FAM005518	FAM001068	FAM000061	FAM008327	FAM005358	FAM001316	FAM002001	FAM012461	FAM004206	FAM003144	FAM008090	FAM003580	FAM000734	FAM000283	FAM013786	FAM013533	FAM003029	FAM001241	FAM003682	FAM001687	FAM003730	FAM005456	FAM000259	FAM000156	FAM008092	FAM014420	FAM005950	FAM010834	FAM011214	FAM012428	FAM128524	FAM061139	FAM040712	FAM035859	FAM016795
rep146_seed2171	FAM001182	FAM007123	FAM009472	FAM003101	FAM000954	FAM005393	FAM010573	FAM003853	FAM013123	FAM004696	FAM000145	FAM002656	FAM010510	FAM013240	FAM000304	FAM006512	FAM001610	FAM001592	FAM002754	FAM006705	FAM001637	FAM002494	FAM003753	FAM007421	FAM009217	FAM000190	FAM001564	FAM005006	FAM000344	FAM004701	FAM000065	FAM002684	FAM005742	FAM010208	FAM001721	FAM009889	FAM000698	FAM002043	FAM004425	FAM002375	FAM009552	FAM001265	FAM000215	FAM003311	FAM002850	FAM011425	FAM000244	FAM007506	FAM004162	FAM001780	FAM004596	FAM007621	FAM010123	FAM001003	FAM006542	FAM007482	FAM006537	FAM006242	FAM002401	FAM000725	FAM008240	FAM001517	FAM006370	FAM008317	FAM007107	FAM011061	FAM011291	FAM011396	FAM133674	FAM064695	FAM033068	FAM034327	FAM015273
rep147_seed2172	FAM001297	FAM006129	FAM001959	FAM001841	FAM005153	FAM003788	FAM005391	FAM008581	FAM000329	FAM005896	FAM010720	FAM010967	FAM000705	FAM008775	FAM006875	FAM013853	FAM008906	FAM001608	FAM003284	FAM000397	FAM011395	FAM006848	FAM003234	FAM007855	FAM002885	FAM000123	FAM004550	FAM012101	FAM000166	FAM013671	FAM010157	FAM002002	FAM007610	FAM010144	FAM001727	FAM000569	FAM003253	FAM003448	FAM004365	FAM007218	FAM005599	FAM008449	FAM004697	FAM000089	FAM009461	FAM006474	FAM007453	FAM001906	FAM005674	FAM005863	FAM003862	FAM007119	FAM010510	FAM013752	FAM002737	FAM012461	FAM008715	FAM004313	FAM001290	FAM000880	FAM006558	FAM000285	FAM008852	FAM009690	FAM014622	FAM006511	FAM007056	FAM009385	FAM107883	FAM060185	FAM031786	FAM029900	FAM023119
rep148_seed2173	FAM010022	FAM007715	FAM006440	FAM002571	FAM003424	FAM003262	FAM000033	FAM004546	FAM004775	FAM001602	FAM009107	FAM008512	FAM001990	FAM005302	FAM001522	FAM000445	FAM013319	FAM005986	FAM002395	FAM003885	FAM004744	FAM010552	FAM000774	FAM001394	FAM012770	FAM002737	FAM004578	FAM010521	FAM012772	FAM006211	FAM013785	FAM003291	FAM007733	FAM009440	FAM001821	FAM009970	FAM000972	FAM004409	FAM004487	FAM001001	FAM001646	FAM004646	FAM001170	FAM004760	FAM014618	FAM000975	FAM011200	FAM006494	FAM008813	FAM002269	FAM004531	FAM010115	FAM000309	FAM005955	FAM002420	FAM006544	FAM002597	FAM008034	FAM002544	FAM004101	FAM013945	FAM003971	FAM002748	FAM009466	FAM003983	FAM008678	FAM004946	FAM007077	FAM141181	FAM065892	FAM037707	FAM031284	FAM015424
rep149_seed2174	FAM003234	FAM001362	FAM001711	FAM003580	FAM002750	FAM001651	FAM010052	FAM010890	FAM008812	FAM013403	FAM001165	FAM012222	FAM012410	FAM002008	FAM000373	FAM002619	FAM000417	FAM010023	FAM008787	FAM012465	FAM004612	FAM000056	FAM008098	FAM004857	FAM012308	FAM009726	FAM004974	FAM002454	FAM004205	FAM004135	FAM000870	FAM002819	FAM012062	FAM000599	FAM000194	FAM002504	FAM000247	FAM008963	FAM002461	FAM003216	FAM008580	FAM010749	FAM010332	FAM001280	FAM000784	FAM002885	FAM005870	FAM006677	FAM001084	FAM007452	FAM004342	FAM004104	FAM009359	FAM002015	FAM012709	FAM009235	FAM007654	FAM007071	FAM009883	FAM002252	FAM000540	FAM004087	FAM006898	FAM011491	FAM013777	FAM013300	FAM009974	FAM009165	FAM109285	FAM071612	FAM040261	FAM043084	FAM019302
rep150_seed2175	FAM003794	FAM012586	FAM002766	FAM004562	FAM002649	FAM003511	FAM011124	FAM001840	FAM002440	FAM008569	FAM001101	FAM006414	FAM000725	FAM003002	FAM008881	FAM011826	FAM004511	FAM001043	FAM010788	FAM002980	FAM003903	FAM001657	FAM005790	FAM002422	FAM014097	FAM000333	FAM000089	FAM005108	FAM001112	FAM003217	FAM006471	FAM002666	FAM005322	FAM002850	FAM005607	FAM010633	FAM002057	FAM003408	FAM007671	FAM004931	FAM012527	FAM007778	FAM006804	FAM000568	FAM007864	FAM011779	FAM001863	FAM000658	FAM012756	FAM010751	FAM000425	FAM012822	FAM000784	FAM012410	FAM004636	FAM000759	FAM003719	FAM000729	FAM001699	FAM003062	FAM003815	FAM003777	FAM000751	FAM014011	FAM014104	FAM009483	FAM013286	FAM012487	FAM110324	FAM066892	FAM034143	FAM032743	FAM015338
rep151_seed2176	FAM007028	FAM004510	FAM008638	FAM010374	FAM003189	FAM009493	FAM003703	FAM000638	FAM001285	FAM003812	FAM001893	FAM010472	FAM006411	FAM000489	FAM002901	FAM004521	FAM004523	FAM005748	FAM006425	FAM000490	FAM012772	FAM001310	FAM006964	FAM001883	FAM002771	FAM007671	FAM003196	FAM003065	FAM009632	FAM005446	FAM004945	FAM001637	FAM008316	FAM001336	FAM001985	FAM000200	FAM014421	FAM007684	FAM004920	FAM004779	FAM001097	FAM004996	FAM005436	FAM001982	FAM004871	FAM006536	FAM003717	FAM000970	FAM000294	FAM002170	FAM002068	FAM003395	FAM009723	FAM000766	FAM013240	FAM005317	FAM008090	FAM009883	FAM007229	FAM005967	FAM002153	FAM004022	FAM004004	FAM010725	FAM005161	FAM009348	FAM006189	FAM006871	FAM108894	FAM061719	FAM032510	FAM042568	FAM018602
rep152_seed2177	FAM004278	FAM000494	FAM000963	FAM007660	FAM002499	FAM001590	FAM004967	FAM002708	FAM012050	FAM013916	FAM001215	FAM001355	FAM003672	FAM000442	FAM008708	FAM013237	FAM009552	FAM008933	FAM000705	FAM002321	FAM002298	FAM002060	FAM003276	FAM007127	FAM005669	FAM009057	FAM001996	FAM005135	FAM003824	FAM002548	FAM001158	FAM005607	FAM005987	FAM006007	FAM003803	FAM003401	FAM008029	FAM003504	FAM001982	FAM000493	FAM003058	FAM010219	FAM002525	FAM013962	FAM006681	FAM001759	FAM000243	FAM011257	FAM011512	FAM003078	FAM003768	FAM003922	FAM010828	FAM004347	FAM013625	FAM007176	FAM012472	FAM005213	FAM003007	FAM004429	FAM004877	FAM005949	FAM009698	FAM009599	FAM010882	FAM010959	FAM006293	FAM008468	FAM137961	FAM077241	FAM043266	FAM031132	FAM018626
rep153_seed2178	FAM001176	FAM001338	FAM002315	FAM013039	FAM007406	FAM003581	FAM004830	FAM001446	FAM012052	FAM001342	FAM011842	FAM007846	FAM000872	FAM013991	FAM003042	FAM009865	FAM001170	FAM008535	FAM000693	FAM003633	FAM002703	FAM006405	FAM002239	FAM006730	FAM007127	FAM009673	FAM008359	FAM005083	FAM006952	FAM000746	FAM006033	FAM005880	FAM009746	FAM008211	FAM010228	FAM006026	FAM006551	FAM002440	FAM004605	FAM000040	FAM002563	FAM002153	FAM004920	FAM005399	FAM002963	FAM000486	FAM004098	FAM003757	FAM002014	FAM003575	FAM003325	FAM004221	FAM000144	FAM000348	FAM003376	FAM008829	FAM010415	FAM004268	FAM002290	FAM011512	FAM004223	FAM001687	FAM004744	FAM013759	FAM011646	FAM003825	FAM008358	FAM002985	FAM119250	FAM072746	FAM032878	FAM032144	FAM021812
rep154_seed2179	FAM001711	FAM014135	FAM008604	FAM003855	FAM007767	FAM005677	FAM002287	FAM009968	FAM008935	FAM001308	FAM005033	FAM013874	FAM007394	FAM004524	FAM001056	FAM000524	FAM003105	FAM002318	FAM003170	FAM005891	FAM005762	FAM007453	FAM002281	FAM003819	FAM013046	FAM002151	FAM004080	FAM003717	FAM004619	FAM011428	FAM002363	FAM004819	FAM003610	FAM002327	FAM000689	FAM004887	FAM003773	FAM003259	FAM001879	FAM004585	FAM010356	FAM011065	FAM003750	FAM001253	FAM011738	FAM000389	FAM001581	FAM010823	FAM003240	FAM004441	FAM001227	FAM001815	FAM000604	FAM013575	FAM005434	FAM001266	FAM008337	FAM010186	FAM005617	FAM000461	FAM001142	FAM002131	FAM013787	FAM013493	FAM013134	FAM007719	FAM007387	FAM007966	FAM111614	FAM061139	FAM038346	FAM034501	FAM016603
rep155_seed2180	FAM013715	FAM000165	FAM003469	FAM002154	FAM008704	FAM006172	FAM012894	FAM003554	FAM007965	FAM005033	FAM007597	FAM007684	FAM004432	FAM007283	FAM001571	FAM014538	FAM002567	FAM011301	FAM005996	FAM000869	FAM001649	FAM010692	FAM001240	FAM001658	FAM009074	FAM002139	FAM002248	FAM000014	FAM002966	FAM002487	FAM011443	FAM002748	FAM001338	FAM007183	FAM002303	FAM012008	FAM009959	FAM006868	FAM001161	FAM001306	FAM009405	FAM004887	FAM003618	FAM001535	FAM001586	FAM001179	FAM002542	FAM007941	FAM000347	FAM000901	FAM010835	FAM012190	FAM004644	FAM005251	FAM000843	FAM005916	FAM002443	FAM003535	FAM001493	FAM001344	FAM005832	FAM005817	FAM000909	FAM008845	FAM012217	FAM005895	FAM004214	FAM009881	FAM119510	FAM059489	FAM043333	FAM039536	FAM025418
rep156_seed2181	FAM010714	FAM011072	FAM001913	FAM007764	FAM012897	FAM010438	FAM007864	FAM002020	FAM012989	FAM000585	FAM008092	FAM011212	FAM011541	FAM005105	FAM001350	FAM001506	FAM003175	FAM006020	FAM013947	FAM010569	FAM000418	FAM012012	FAM013874	FAM009004	FAM010394	FAM005844	FAM006901	FAM002555	FAM005298	FAM001935	FAM001957	FAM001900	FAM005675	FAM010828	FAM008538	FAM004326	FAM003810	FAM005465	FAM007852	FAM009455	FAM003159	FAM002061	FAM006545	FAM005594	FAM006690	FAM000020	FAM002157	FAM003597	FAM011102	FAM002228	FAM011277	FAM002700	FAM005300	FAM003274	FAM012646	FAM011151	FAM007895	FAM003923	FAM000353	FAM003323	FAM000490	FAM011273	FAM002190	FAM010598	FAM013955	FAM013450	FAM007104	FAM007609	FAM116184	FAM058793	FAM039924	FAM041077	FAM025482
rep157_seed2182	FAM000638	FAM000690	FAM002088	FAM003475	FAM002108	FAM004696	FAM001555	FAM000679	FAM000857	FAM014100	FAM004937	FAM005665	FAM002037	FAM005449	FAM007753	FAM008267	FAM002662	FAM000614	FAM001472	FAM003122	FAM001791	FAM000288	FAM004496	FAM002607	FAM007418	FAM005607	FAM006263	FAM011373	FAM005983	FAM004775	FAM002397	FAM001673	FAM004878	FAM004517	FAM003033	FAM007148	FAM013538	FAM007329	FAM011367	FAM000235	FAM001440	FAM001079	FAM008805	FAM006677	FAM011967	FAM000677	FAM008349	FAM008572	FAM003246	FAM003987	FAM004870	FAM002667	FAM008444	FAM002156	FAM002288	FAM010208	FAM006650	FAM012547	FAM003364	FAM009121	FAM002462	FAM002574	FAM000317	FAM012178	FAM013594	FAM009586	FAM006293	FAM011234	FAM119425	FAM067169	FAM035242	FAM034380	FAM014358
rep158_seed2183	FAM013425	FAM001259	FAM006947	FAM002775	FAM011832	FAM014266	FAM008175	FAM005188	FAM002921	FAM000117	FAM002892	FAM007709	FAM003665	FAM003320	FAM007314	FAM000320	FAM005131	FAM000776	FAM003114	FAM002889	FAM005977	FAM007461	FAM003575	FAM000205	FAM007761	FAM008561	FAM004657	FAM004793	FAM007228	FAM007944	FAM003483	FAM001281	FAM009491	FAM009962	FAM013649	FAM004156	FAM009423	FAM013223	FAM001888	FAM000625	FAM006210	FAM012225	FAM007120	FAM003377	FAM004800	FAM012491	FAM003318	FAM004034	FAM008347	FAM002674	FAM007685	FAM011585	FAM002401	FAM006502	FAM004927	FAM004206	FAM004585	FAM006143	FAM007650	FAM007660	FAM003641	FAM003777	FAM008737	FAM012330	FAM010827	FAM010085	FAM001672	FAM004538	FAM145782	FAM070552	FAM041475	FAM032293	FAM015424
rep159_seed2184	FAM007028	FAM000773	FAM000167	FAM002906	FAM013611	FAM010650	FAM009702	FAM013283	FAM001622	FAM006663	FAM002298	FAM001286	FAM002571	FAM000746	FAM002167	FAM000041	FAM002430	FAM010317	FAM002121	FAM003050	FAM000723	FAM007998	FAM004307	FAM010502	FAM001481	FAM010885	FAM005120	FAM000046	FAM002040	FAM005423	FAM000829	FAM004403	FAM002584	FAM002220	FAM003701	FAM002762	FAM002139	FAM001268	FAM003045	FAM006384	FAM009135	FAM003545	FAM003771	FAM001245	FAM011450	FAM005435	FAM001385	FAM002252	FAM001681	FAM005859	FAM012312	FAM006315	FAM010519	FAM000656	FAM002804	FAM003673	FAM010029	FAM000628	FAM001063	FAM001153	FAM011344	FAM000870	FAM000881	FAM008534	FAM014150	FAM011045	FAM013718	FAM012338	FAM108275	FAM061718	FAM036495	FAM035579	FAM022255
rep160_seed2185	FAM003512	FAM003887	FAM002520	FAM006648	FAM007612	FAM010086	FAM007593	FAM004113	FAM001305	FAM006700	FAM005747	FAM011796	FAM005843	FAM010911	FAM000056	FAM013403	FAM009091	FAM004184	FAM004899	FAM003722	FAM000805	FAM001274	FAM003441	FAM003930	FAM009707	FAM003057	FAM011892	FAM000616	FAM004921	FAM001761	FAM012026	FAM012377	FAM010288	FAM004202	FAM002024	FAM009210	FAM011772	FAM006108	FAM001503	FAM011868	FAM010443	FAM004623	FAM000879	FAM004389	FAM001144	FAM000803	FAM003832	FAM010533	FAM003964	FAM011538	FAM002157	FAM004339	FAM000644	FAM003761	FAM003541	FAM000116	FAM007226	FAM000069	FAM001852	FAM002670	FAM003231	FAM004473	FAM001673	FAM014517	FAM013199	FAM011036	FAM006187	FAM011717	FAM144451	FAM068030	FAM029963	FAM031607	FAM014279
rep161_seed2186	FAM007656	FAM004056	FAM001274	FAM010367	FAM012586	FAM006089	FAM005898	FAM003180	FAM000307	FAM000386	FAM002925	FAM003024	FAM004813	FAM001231	FAM007109	FAM000233	FAM005402	FAM011120	FAM010073	FAM003070	FAM010474	FAM002302	FAM002830	FAM010390	FAM005296	FAM001389	FAM000116	FAM000514	FAM013294	FAM002534	FAM002047	FAM006060	FAM012459	FAM000546	FAM004776	FAM000660	FAM013054	FAM000917	FAM002419	FAM000630	FAM010986	FAM000579	FAM009723	FAM001629	FAM000185	FAM002248	FAM002880	FAM000008	FAM002061	FAM007858	FAM005576	FAM003652	FAM003597	FAM001615	FAM013606	FAM004060	FAM008157	FAM006412	FAM009118	FAM004685	FAM004479	FAM002285	FAM001713	FAM010725	FAM009104	FAM013031	FAM006882	FAM002579	FAM145802	FAM064668	FAM041317	FAM041744	FAM029013
