rep000_seed0000	CFF000437	CFF000610	CFF000428	CFF001141	CFF003956	CFF001018	CFF000322	CFF000659	CFF000319	CFF000379	CFF001257	CFF002337	CFF000637	CFF006553	CFF000083	CFF000451	CFF000899	CFF001189	CFF001406	CFF000575	CFF000670	CFF002295	CFF000044	CFF000452	CFF000672	CFF001027	CFF000274	CFF001499	CFF000209	CFF001554	CFF000256	CFF000558	CFF009478	CFF002891	CFF000237	CFF000474	CFF000079	CFF000737	CFF000022	CFF000013	CFF001975	CFF000810	CFF000622	CFF000424	CFF000605	CFF057668	CFF006988	CFF000752	CFF001201	CFF003996	CFF000523	CFF000503	CFF000621	CFF001323	CFF000427	CFF000062	CFF029952	CFF001929	CFF010002	CFF000500	CFF000063	CFF000072	CFF001243	CFF016868	CFF000228	CFF005943	CFF000624	CFF000330	CFF001254	CFF000178	CFF000331	CFF035066	CFF115363
rep174_seed2199	FAM006425	FAM008308	FAM000789	FAM005533	FAM001460	FAM003436	FAM006542	FAM003689	FAM005368	FAM009092	FAM006350	FAM008128	FAM008874	FAM005826	FAM002645	FAM004286	FAM008733	FAM013608	FAM011200	FAM001780	FAM004471	FAM000003	FAM000579	FAM002401	FAM003783	FAM007915	FAM005499	FAM006757	FAM004538	FAM000408	FAM006138	FAM010916	FAM009989	FAM002134	FAM007239	FAM002877	FAM008740	FAM002344	FAM012108	FAM008138	FAM006074	FAM003388	FAM003400	FAM013073	FAM005186	FAM006681	FAM007330	FAM013052	FAM001398	FAM001441	FAM009715	FAM013021	FAM001573	FAM002608	FAM005654	FAM004043	FAM003629	FAM002938	FAM005178	FAM004629	FAM003245	FAM011539	FAM003874	FAM005948	FAM002363	FAM007942	FAM009475	FAM011091	FAM115792	FAM060623	FAM029213	FAM030084	FAM015265
rep175_seed2200	FAM004871	FAM000488	FAM004860	FAM007979	FAM000598	FAM003835	FAM004651	FAM002914	FAM009789	FAM004592	FAM001348	FAM003172	FAM008138	FAM004776	FAM007789	FAM012164	FAM000099	FAM014073	FAM001719	FAM009559	FAM006992	FAM002999	FAM014364	FAM007502	FAM003942	FAM001122	FAM012373	FAM008039	FAM003682	FAM009711	FAM013294	FAM006947	FAM012868	FAM012829	FAM014535	FAM004412	FAM003579	FAM001602	FAM002091	FAM000047	FAM006753	FAM011665	FAM006883	FAM009049	FAM001145	FAM000548	FAM006454	FAM013234	FAM006775	FAM001009	FAM012485	FAM001952	FAM002595	FAM007794	FAM003808	FAM006048	FAM002304	FAM001841	FAM011842	FAM003539	FAM000600	FAM009210	FAM004349	FAM003709	FAM001300	FAM007646	FAM009161	FAM013424	FAM108670	FAM063964	FAM039639	FAM040143	FAM028904
rep176_seed2201	FAM010798	FAM003063	FAM010251	FAM004016	FAM003489	FAM003580	FAM007018	FAM012809	FAM000314	FAM006446	FAM004057	FAM004915	FAM013741	FAM002213	FAM000221	FAM005892	FAM004122	FAM000691	FAM004011	FAM013871	FAM002252	FAM005730	FAM013131	FAM007135	FAM005732	FAM005151	FAM012050	FAM004526	FAM004356	FAM006808	FAM002201	FAM003402	FAM003211	FAM007013	FAM007652	FAM010366	FAM011656	FAM001465	FAM000733	FAM012530	FAM003073	FAM013021	FAM000997	FAM006606	FAM009159	FAM000009	FAM004542	FAM003733	FAM002223	FAM012975	FAM006835	FAM000189	FAM004677	FAM000782	FAM002944	FAM011390	FAM004587	FAM005684	FAM007188	FAM002183	FAM003303	FAM010714	FAM007716	FAM007449	FAM006506	FAM011243	FAM005124	FAM015305	FAM122892	FAM059952	FAM032082	FAM033662	FAM019125
rep177_seed2202	FAM004345	FAM000345	FAM007326	FAM002339	FAM003225	FAM000814	FAM009124	FAM005029	FAM004725	FAM000738	FAM002449	FAM001730	FAM001867	FAM000572	FAM002756	FAM006776	FAM001662	FAM002126	FAM008189	FAM007374	FAM000369	FAM007804	FAM005656	FAM001703	FAM002591	FAM009035	FAM001598	FAM006952	FAM002043	FAM005059	FAM001006	FAM001813	FAM005676	FAM001845	FAM008824	FAM006562	FAM002524	FAM004733	FAM001369	FAM000616	FAM005445	FAM013236	FAM007528	FAM004459	FAM006350	FAM005842	FAM000959	FAM005568	FAM011537	FAM004169	FAM006207	FAM001480	FAM005586	FAM005749	FAM008799	FAM011715	FAM003077	FAM005278	FAM009792	FAM012008	FAM000020	FAM011924	FAM006923	FAM001183	FAM001410	FAM014640	FAM009974	FAM009602	FAM146593	FAM058413	FAM030429	FAM037550	FAM024940
rep178_seed2203	FAM002418	FAM008292	FAM000466	FAM001410	FAM006378	FAM002525	FAM011561	FAM004079	FAM004811	FAM003173	FAM008998	FAM006976	FAM013349	FAM002867	FAM007098	FAM002192	FAM010207	FAM007191	FAM001990	FAM000354	FAM001709	FAM010022	FAM012234	FAM002079	FAM008466	FAM000715	FAM000199	FAM001390	FAM007123	FAM003718	FAM014452	FAM006421	FAM001148	FAM001860	FAM002177	FAM009479	FAM010714	FAM009080	FAM004438	FAM006031	FAM004725	FAM000157	FAM002138	FAM005673	FAM007875	FAM008458	FAM003763	FAM001478	FAM006183	FAM000653	FAM006653	FAM001690	FAM006583	FAM002957	FAM006021	FAM009773	FAM004305	FAM005916	FAM011406	FAM002051	FAM012898	FAM008035	FAM003902	FAM003618	FAM001175	FAM011735	FAM004505	FAM005642	FAM110974	FAM073820	FAM043072	FAM031372	FAM015912
rep179_seed2204	FAM001131	FAM002607	FAM004161	FAM007840	FAM002132	FAM012600	FAM003546	FAM003718	FAM006107	FAM004928	FAM002517	FAM003094	FAM002143	FAM005444	FAM010023	FAM005841	FAM000024	FAM003359	FAM012605	FAM007136	FAM004231	FAM011307	FAM001759	FAM010361	FAM011665	FAM000537	FAM003213	FAM004567	FAM006384	FAM005605	FAM001760	FAM001854	FAM006923	FAM003178	FAM003370	FAM014040	FAM004748	FAM003279	FAM008619	FAM007236	FAM002902	FAM002824	FAM001303	FAM008059	FAM000688	FAM011451	FAM012336	FAM003422	FAM007215	FAM009301	FAM001656	FAM002812	FAM000502	FAM002534	FAM001979	FAM002273	FAM010122	FAM000489	FAM001899	FAM006340	FAM004854	FAM004091	FAM009480	FAM005003	FAM011214	FAM011891	FAM010754	FAM011631	FAM147084	FAM058452	FAM029364	FAM040886	FAM028264
rep180_seed2205	FAM001874	FAM000200	FAM010111	FAM000075	FAM004238	FAM009061	FAM003572	FAM015015	FAM004039	FAM010461	FAM004060	FAM006950	FAM009387	FAM001416	FAM005699	FAM007724	FAM010507	FAM002414	FAM003975	FAM008661	FAM001938	FAM011963	FAM006597	FAM001143	FAM000411	FAM007617	FAM009044	FAM001509	FAM005266	FAM007247	FAM001165	FAM012722	FAM005627	FAM000011	FAM004617	FAM001841	FAM002989	FAM004598	FAM005714	FAM010259	FAM007851	FAM008723	FAM006062	FAM000620	FAM006658	FAM004011	FAM001718	FAM010195	FAM007075	FAM007722	FAM008746	FAM001445	FAM001963	FAM007479	FAM007695	FAM004855	FAM007392	FAM000783	FAM007098	FAM012162	FAM003386	FAM002467	FAM003394	FAM002658	FAM013490	FAM010331	FAM008169	FAM012599	FAM145096	FAM071378	FAM031791	FAM039946	FAM018291
rep181_seed2206	FAM006369	FAM002355	FAM012023	FAM011439	FAM003177	FAM004691	FAM003345	FAM003500	FAM009765	FAM010657	FAM006630	FAM000106	FAM007492	FAM002761	FAM012259	FAM012723	FAM000745	FAM005209	FAM000158	FAM004178	FAM002276	FAM000425	FAM003376	FAM003768	FAM002652	FAM002455	FAM010950	FAM002386	FAM000277	FAM006370	FAM009959	FAM009871	FAM000419	FAM012250	FAM005776	FAM013709	FAM011077	FAM008992	FAM005068	FAM009496	FAM005998	FAM011257	FAM000410	FAM006530	FAM009701	FAM002595	FAM004601	FAM006391	FAM009004	FAM007418	FAM000066	FAM008544	FAM001469	FAM005712	FAM002358	FAM008570	FAM007482	FAM009703	FAM012622	FAM002811	FAM003585	FAM003111	FAM005389	FAM007734	FAM002197	FAM008352	FAM010035	FAM014433	FAM125565	FAM058452	FAM041519	FAM038483	FAM026737
rep182_seed2207	FAM002969	FAM011753	FAM005582	FAM002776	FAM008480	FAM002802	FAM003755	FAM003893	FAM001748	FAM000387	FAM008676	FAM010210	FAM003987	FAM001642	FAM001587	FAM008406	FAM006090	FAM001605	FAM000243	FAM001798	FAM003408	FAM001335	FAM006537	FAM004992	FAM007871	FAM007712	FAM008557	FAM001932	FAM004533	FAM000180	FAM002757	FAM008472	FAM013240	FAM005221	FAM002349	FAM004898	FAM010335	FAM003801	FAM008840	FAM003632	FAM005828	FAM012350	FAM008766	FAM001638	FAM004968	FAM006884	FAM004406	FAM001816	FAM000171	FAM001380	FAM001265	FAM005248	FAM009179	FAM003506	FAM006351	FAM005669	FAM001450	FAM012548	FAM002442	FAM009547	FAM010133	FAM006592	FAM001506	FAM010467	FAM001556	FAM010729	FAM011289	FAM013209	FAM135053	FAM063132	FAM033846	FAM037637	FAM026768
rep183_seed2208	FAM001944	FAM007548	FAM004062	FAM003321	FAM005190	FAM001753	FAM006045	FAM002527	FAM011257	FAM004678	FAM002190	FAM003818	FAM007118	FAM009393	FAM008619	FAM003522	FAM003793	FAM002932	FAM005727	FAM013391	FAM004867	FAM009865	FAM008188	FAM004197	FAM010525	FAM005529	FAM000026	FAM013354	FAM000743	FAM003162	FAM003345	FAM002061	FAM002261	FAM004161	FAM002382	FAM005716	FAM006389	FAM009522	FAM010577	FAM011885	FAM005711	FAM000544	FAM008750	FAM006479	FAM004737	FAM003449	FAM004040	FAM009033	FAM002651	FAM000469	FAM003998	FAM003276	FAM001109	FAM005473	FAM001546	FAM008321	FAM010668	FAM011658	FAM002110	FAM003652	FAM009102	FAM010890	FAM005483	FAM011332	FAM000559	FAM012202	FAM010539	FAM014137	FAM135542	FAM073946	FAM033740	FAM031448	FAM020270
rep184_seed2209	FAM000353	FAM000033	FAM000121	FAM005729	FAM009023	FAM004736	FAM002341	FAM004587	FAM007487	FAM003719	FAM001553	FAM004875	FAM001100	FAM002183	FAM000658	FAM002150	FAM008827	FAM009896	FAM003442	FAM009805	FAM004036	FAM006966	FAM001569	FAM013874	FAM001404	FAM003750	FAM013835	FAM002798	FAM009140	FAM001935	FAM003805	FAM003969	FAM006611	FAM000263	FAM004290	FAM003039	FAM001519	FAM004066	FAM002683	FAM007052	FAM001463	FAM003225	FAM001088	FAM000380	FAM001152	FAM008922	FAM006204	FAM003476	FAM003965	FAM007803	FAM002549	FAM003278	FAM008934	FAM001854	FAM013050	FAM004000	FAM001819	FAM010805	FAM000632	FAM003773	FAM005165	FAM011124	FAM011248	FAM005040	FAM007687	FAM011040	FAM007282	FAM012882	FAM140565	FAM075668	FAM042887	FAM036563	FAM019664
rep185_seed2210	FAM005518	FAM003045	FAM004178	FAM000469	FAM002163	FAM002917	FAM003360	FAM001971	FAM001485	FAM006480	FAM010267	FAM001981	FAM008187	FAM012008	FAM006635	FAM009015	FAM005400	FAM011422	FAM001717	FAM001246	FAM001251	FAM005484	FAM000472	FAM003670	FAM001048	FAM009678	FAM002502	FAM009650	FAM001697	FAM002952	FAM001923	FAM004979	FAM000611	FAM000479	FAM003346	FAM002649	FAM003497	FAM002157	FAM005204	FAM005500	FAM002983	FAM009559	FAM001381	FAM003706	FAM001061	FAM004525	FAM008298	FAM011309	FAM013712	FAM012699	FAM000904	FAM009138	FAM000177	FAM000948	FAM007437	FAM006237	FAM006629	FAM013613	FAM000247	FAM001724	FAM005464	FAM001587	FAM000403	FAM008292	FAM003368	FAM013480	FAM005821	FAM009020	FAM136414	FAM067986	FAM043339	FAM043288	FAM024976
rep186_seed2211	FAM001487	FAM000730	FAM006501	FAM013259	FAM003592	FAM004176	FAM001506	FAM003805	FAM000886	FAM006926	FAM005345	FAM002679	FAM012105	FAM006563	FAM003437	FAM000551	FAM001883	FAM000620	FAM006365	FAM007292	FAM000445	FAM000919	FAM012915	FAM004794	FAM006615	FAM009812	FAM006197	FAM004620	FAM001174	FAM004760	FAM004252	FAM001303	FAM000318	FAM010173	FAM004315	FAM005974	FAM011973	FAM011230	FAM004621	FAM002215	FAM006814	FAM003045	FAM001138	FAM007426	FAM001599	FAM000447	FAM007156	FAM007335	FAM001040	FAM005466	FAM005729	FAM005829	FAM013464	FAM005708	FAM010751	FAM000294	FAM001222	FAM011932	FAM011356	FAM008155	FAM000068	FAM002324	FAM009023	FAM010870	FAM001634	FAM010730	FAM010253	FAM014259	FAM137191	FAM076643	FAM041142	FAM035503	FAM026677
rep187_seed2212	FAM005761	FAM013194	FAM002819	FAM004169	FAM004409	FAM003119	FAM002152	FAM001328	FAM006804	FAM011214	FAM004677	FAM006326	FAM004404	FAM003796	FAM009435	FAM004328	FAM006288	FAM005407	FAM001091	FAM003279	FAM010881	FAM010339	FAM001484	FAM005696	FAM000059	FAM004346	FAM001790	FAM005703	FAM007937	FAM002928	FAM006479	FAM006976	FAM010467	FAM004437	FAM007158	FAM000990	FAM009426	FAM014643	FAM002467	FAM003203	FAM003974	FAM013425	FAM007350	FAM012874	FAM012785	FAM003561	FAM006459	FAM002148	FAM005045	FAM001211	FAM001732	FAM006285	FAM000651	FAM000533	FAM001467	FAM005396	FAM006287	FAM001964	FAM003127	FAM002634	FAM013273	FAM003310	FAM006471	FAM001949	FAM011151	FAM007524	FAM011192	FAM013667	FAM133686	FAM060036	FAM038981	FAM039782	FAM022462
rep188_seed2213	FAM000956	FAM008022	FAM005939	FAM000550	FAM002655	FAM013575	FAM013214	FAM001145	FAM008297	FAM006132	FAM001611	FAM005054	FAM007650	FAM012707	FAM006198	FAM004494	FAM000877	FAM006712	FAM005302	FAM000883	FAM000767	FAM003811	FAM006951	FAM005912	FAM000778	FAM007087	FAM000528	FAM005961	FAM006835	FAM006977	FAM006332	FAM005947	FAM007239	FAM000135	FAM003677	FAM005163	FAM012106	FAM000829	FAM006460	FAM000403	FAM004497	FAM009726	FAM000867	FAM003413	FAM006365	FAM000780	FAM001313	FAM002233	FAM012515	FAM004032	FAM008364	FAM013625	FAM002184	FAM008707	FAM008554	FAM004527	FAM004776	FAM004726	FAM001803	FAM012845	FAM001192	FAM001811	FAM003572	FAM014279	FAM005088	FAM008919	FAM009521	FAM012807	FAM143182	FAM067224	FAM036743	FAM041080	FAM018243
rep189_seed2214	FAM009902	FAM007301	FAM002585	FAM009758	FAM000008	FAM001536	FAM006457	FAM006244	FAM000165	FAM006362	FAM011878	FAM009786	FAM012133	FAM001974	FAM000252	FAM001568	FAM000965	FAM002109	FAM003543	FAM005456	FAM004236	FAM002975	FAM014675	FAM003825	FAM001762	FAM002478	FAM001239	FAM004699	FAM000640	FAM006396	FAM004159	FAM000999	FAM007781	FAM001101	FAM010200	FAM000572	FAM003635	FAM001864	FAM002737	FAM005313	FAM010343	FAM001752	FAM012575	FAM007571	FAM004192	FAM003345	FAM006515	FAM009243	FAM009760	FAM003281	FAM007818	FAM008277	FAM013866	FAM007847	FAM000205	FAM001373	FAM008505	FAM007718	FAM001541	FAM007684	FAM005836	FAM009005	FAM002024	FAM005008	FAM001896	FAM009874	FAM013509	FAM010393	FAM142423	FAM069674	FAM038972	FAM041722	FAM017562
rep190_seed2215	FAM002414	FAM001773	FAM006415	FAM006726	FAM002121	FAM006920	FAM003863	FAM005638	FAM000277	FAM001730	FAM009026	FAM006106	FAM002209	FAM000187	FAM003521	FAM007324	FAM001219	FAM008232	FAM012305	FAM000481	FAM014249	FAM008233	FAM004099	FAM008747	FAM007270	FAM004300	FAM006126	FAM004076	FAM006995	FAM006320	FAM006138	FAM002791	FAM006300	FAM000373	FAM006773	FAM009883	FAM005514	FAM002719	FAM008184	FAM002633	FAM004118	FAM011482	FAM011425	FAM004163	FAM003720	FAM012158	FAM001032	FAM008037	FAM003668	FAM004662	FAM008833	FAM007937	FAM010935	FAM002220	FAM005625	FAM012686	FAM003196	FAM005743	FAM006807	FAM005793	FAM003266	FAM008547	FAM004170	FAM004070	FAM006881	FAM006830	FAM008591	FAM009844	FAM127699	FAM065648	FAM040511	FAM029488	FAM026518
rep191_seed2216	FAM008334	FAM001780	FAM013518	FAM006766	FAM003827	FAM013261	FAM006238	FAM000439	FAM002757	FAM006425	FAM009426	FAM002779	FAM001260	FAM006919	FAM012674	FAM004549	FAM001267	FAM005374	FAM007804	FAM009694	FAM003319	FAM003422	FAM008689	FAM008445	FAM012453	FAM005168	FAM003559	FAM000561	FAM006718	FAM002399	FAM005880	FAM006643	FAM000497	FAM003123	FAM002402	FAM008065	FAM003247	FAM004962	FAM007566	FAM002085	FAM002796	FAM005359	FAM004735	FAM006185	FAM002654	FAM003651	FAM010881	FAM002166	FAM009792	FAM010883	FAM005064	FAM002576	FAM000604	FAM001582	FAM006207	FAM001945	FAM002756	FAM009877	FAM000462	FAM008359	FAM000711	FAM008576	FAM010367	FAM002938	FAM004289	FAM006949	FAM011958	FAM009011	FAM126558	FAM061332	FAM034679	FAM032374	FAM026616
rep192_seed2217	FAM004246	FAM002512	FAM002515	FAM013850	FAM006305	FAM004874	FAM003933	FAM000110	FAM010375	FAM002544	FAM001603	FAM003165	FAM000703	FAM003826	FAM010962	FAM004924	FAM003567	FAM007388	FAM009071	FAM005825	FAM010027	FAM004020	FAM006515	FAM010832	FAM005414	FAM001178	FAM000662	FAM005247	FAM002818	FAM007688	FAM000122	FAM003869	FAM001458	FAM003551	FAM010805	FAM004710	FAM009776	FAM002838	FAM010146	FAM006335	FAM002820	FAM004541	FAM005149	FAM006943	FAM006184	FAM007018	FAM004036	FAM006997	FAM002679	FAM004040	FAM003844	FAM006718	FAM004185	FAM002461	FAM001991	FAM002381	FAM013206	FAM009374	FAM002397	FAM014520	FAM001781	FAM005113	FAM006421	FAM005297	FAM002406	FAM010826	FAM013135	FAM010813	FAM133550	FAM078404	FAM037035	FAM041660	FAM020958
rep193_seed2218	FAM010052	FAM004581	FAM004617	FAM001649	FAM001426	FAM002020	FAM001484	FAM000741	FAM003326	FAM001507	FAM004472	FAM008257	FAM007159	FAM003712	FAM003471	FAM004495	FAM012962	FAM003281	FAM000338	FAM003440	FAM000598	FAM009596	FAM006697	FAM000959	FAM003040	FAM002588	FAM005302	FAM007752	FAM000287	FAM006609	FAM000602	FAM000212	FAM012771	FAM007818	FAM006390	FAM007073	FAM001596	FAM009084	FAM006696	FAM008590	FAM005457	FAM002230	FAM011799	FAM003892	FAM012050	FAM001181	FAM005840	FAM007788	FAM001075	FAM009894	FAM010697	FAM013423	FAM005012	FAM005233	FAM009577	FAM000518	FAM000267	FAM000076	FAM005324	FAM004328	FAM009388	FAM002168	FAM012761	FAM009175	FAM004607	FAM009077	FAM009348	FAM012775	FAM135086	FAM061846	FAM038052	FAM029990	FAM015565
rep194_seed2219	FAM007677	FAM003459	FAM001041	FAM012942	FAM001457	FAM002219	FAM005915	FAM004082	FAM007458	FAM001664	FAM011237	FAM014534	FAM007526	FAM000512	FAM009712	FAM013069	FAM004861	FAM007847	FAM001720	FAM006847	FAM009699	FAM000354	FAM002225	FAM008857	FAM009433	FAM001222	FAM010364	FAM004653	FAM007747	FAM002071	FAM002065	FAM009250	FAM003906	FAM011425	FAM006773	FAM010828	FAM008823	FAM002054	FAM002213	FAM004655	FAM001002	FAM001181	FAM002869	FAM003167	FAM008763	FAM003402	FAM008420	FAM011453	FAM002608	FAM011754	FAM001097	FAM007691	FAM002839	FAM009948	FAM011869	FAM000583	FAM002570	FAM002221	FAM003021	FAM008629	FAM011147	FAM006506	FAM009286	FAM014412	FAM011402	FAM004473	FAM010450	FAM009949	FAM143457	FAM064333	FAM029769	FAM032915	FAM026635
rep195_seed2220	FAM003137	FAM010788	FAM000665	FAM000652	FAM004212	FAM005472	FAM006459	FAM010070	FAM005171	FAM004409	FAM009091	FAM006487	FAM002106	FAM001256	FAM001090	FAM004757	FAM007321	FAM003817	FAM004789	FAM008513	FAM014353	FAM010028	FAM000880	FAM002365	FAM000454	FAM014022	FAM006195	FAM002968	FAM004127	FAM004272	FAM006015	FAM000086	FAM001126	FAM003498	FAM014199	FAM005067	FAM000615	FAM000211	FAM010187	FAM003252	FAM001857	FAM002285	FAM008839	FAM005414	FAM005610	FAM012835	FAM002798	FAM003862	FAM002082	FAM010762	FAM010588	FAM009094	FAM000026	FAM005500	FAM001967	FAM000066	FAM001977	FAM000140	FAM000038	FAM010231	FAM004292	FAM002907	FAM007805	FAM002933	FAM003314	FAM006738	FAM004498	FAM011983	FAM112585	FAM064417	FAM034925	FAM041060	FAM026151
rep196_seed2221	FAM012308	FAM010463	FAM002020	FAM002409	FAM003491	FAM004968	FAM004826	FAM002099	FAM005716	FAM008058	FAM000393	FAM005632	FAM014196	FAM002281	FAM004361	FAM006985	FAM013118	FAM008515	FAM003006	FAM006062	FAM006448	FAM009954	FAM001994	FAM006335	FAM004843	FAM001246	FAM001031	FAM005060	FAM012108	FAM003529	FAM002137	FAM004673	FAM000730	FAM007061	FAM000766	FAM005184	FAM005877	FAM009529	FAM000203	FAM002787	FAM008406	FAM012007	FAM003304	FAM008263	FAM002847	FAM004782	FAM003531	FAM000162	FAM004485	FAM000822	FAM002705	FAM008508	FAM004852	FAM008581	FAM004578	FAM002006	FAM011147	FAM004404	FAM002665	FAM003769	FAM002860	FAM012275	FAM004718	FAM005404	FAM011089	FAM014639	FAM012758	FAM006266	FAM110609	FAM064020	FAM032096	FAM033719	FAM015536
rep197_seed2222	FAM004159	FAM003812	FAM001260	FAM002373	FAM000871	FAM000463	FAM006756	FAM004598	FAM007087	FAM007358	FAM004004	FAM001976	FAM006097	FAM001651	FAM000475	FAM003267	FAM010676	FAM006479	FAM001804	FAM012622	FAM011864	FAM009393	FAM006859	FAM007179	FAM004510	FAM006358	FAM002941	FAM009120	FAM002568	FAM012211	FAM000828	FAM003357	FAM000435	FAM001211	FAM005087	FAM000189	FAM003752	FAM007979	FAM008594	FAM007635	FAM007465	FAM000691	FAM006544	FAM000750	FAM002881	FAM011089	FAM000337	FAM006983	FAM005153	FAM009767	FAM010723	FAM003125	FAM001752	FAM001085	FAM011524	FAM003949	FAM000590	FAM002179	FAM005108	FAM000166	FAM003809	FAM013721	FAM003314	FAM002451	FAM004626	FAM014303	FAM008579	FAM010997	FAM146593	FAM060777	FAM032474	FAM036702	FAM015936
rep198_seed2223	FAM008303	FAM013397	FAM010812	FAM000982	FAM005521	FAM010241	FAM000168	FAM000390	FAM004984	FAM011827	FAM004576	FAM007149	FAM007151	FAM008812	FAM003387	FAM001440	FAM005009	FAM006867	FAM000699	FAM004721	FAM002344	FAM001339	FAM008421	FAM002238	FAM005816	FAM011225	FAM004264	FAM010259	FAM003544	FAM010948	FAM005930	FAM004442	FAM005045	FAM013596	FAM003662	FAM000010	FAM003186	FAM010570	FAM005897	FAM005382	FAM009314	FAM001196	FAM002942	FAM002424	FAM001990	FAM004867	FAM003936	FAM008515	FAM004369	FAM003682	FAM012339	FAM001265	FAM002887	FAM000791	FAM000476	FAM004247	FAM005225	FAM002141	FAM003526	FAM006770	FAM007162	FAM011524	FAM001153	FAM006243	FAM000227	FAM007280	FAM008591	FAM010489	FAM130150	FAM061332	FAM030492	FAM039173	FAM022688
rep199_seed2224	FAM006381	FAM009560	FAM006520	FAM008044	FAM001200	FAM002231	FAM009880	FAM000441	FAM011143	FAM011915	FAM011649	FAM002477	FAM002119	FAM000396	FAM006536	FAM006417	FAM005030	FAM005700	FAM004959	FAM009064	FAM012023	FAM005067	FAM002717	FAM005729	FAM011582	FAM007583	FAM001571	FAM003841	FAM008747	FAM000556	FAM005733	FAM008156	FAM003413	FAM001827	FAM008288	FAM000749	FAM002546	FAM010446	FAM004352	FAM001540	FAM003319	FAM010502	FAM002515	FAM004953	FAM006056	FAM012603	FAM005116	FAM005867	FAM004818	FAM012284	FAM010412	FAM001588	FAM001000	FAM000604	FAM007309	FAM003644	FAM006264	FAM006237	FAM010390	FAM003220	FAM003243	FAM008261	FAM009060	FAM005286	FAM000820	FAM008972	FAM009668	FAM011605	FAM130274	FAM058191	FAM037930	FAM031832	FAM023816
rep200_seed2225	FAM007173	FAM006451	FAM000286	FAM003517	FAM005054	FAM010578	FAM004543	FAM007124	FAM001621	FAM003536	FAM007580	FAM010798	FAM005473	FAM000077	FAM004726	FAM000169	FAM006599	FAM009617	FAM003639	FAM006020	FAM009632	FAM007875	FAM005570	FAM001547	FAM013448	FAM004417	FAM010758	FAM006298	FAM007657	FAM012739	FAM002704	FAM003655	FAM001438	FAM008814	FAM005559	FAM005310	FAM005107	FAM000442	FAM009561	FAM002199	FAM005603	FAM008435	FAM003811	FAM000376	FAM002879	FAM003020	FAM003133	FAM008525	FAM011090	FAM001327	FAM000313	FAM006109	FAM002178	FAM006873	FAM014336	FAM010574	FAM006580	FAM005667	FAM008165	FAM003343	FAM006016	FAM005263	FAM012417	FAM006471	FAM000981	FAM005593	FAM011187	FAM013067	FAM131986	FAM060122	FAM030040	FAM031465	FAM017051
rep201_seed2226	FAM000378	FAM008557	FAM004704	FAM004068	FAM001811	FAM008023	FAM002041	FAM012527	FAM004496	FAM003244	FAM006191	FAM003710	FAM000719	FAM011143	FAM007351	FAM009389	FAM004298	FAM007093	FAM008279	FAM001828	FAM008121	FAM001483	FAM005163	FAM000385	FAM010551	FAM003617	FAM002136	FAM004868	FAM014074	FAM009060	FAM006355	FAM011029	FAM009386	FAM004180	FAM005278	FAM003858	FAM002488	FAM006811	FAM003960	FAM001146	FAM010711	FAM005039	FAM012096	FAM007077	FAM006432	FAM003231	FAM005200	FAM001712	FAM000864	FAM006263	FAM011500	FAM001448	FAM004561	FAM003833	FAM006420	FAM012157	FAM002211	FAM006525	FAM000177	FAM000389	FAM004430	FAM007946	FAM001662	FAM002007	FAM006967	FAM013338	FAM012716	FAM013235	FAM117423	FAM063024	FAM036429	FAM041320	FAM016391
rep202_seed2227	FAM001903	FAM001120	FAM006298	FAM008691	FAM001928	FAM003460	FAM004452	FAM004345	FAM008990	FAM005067	FAM004880	FAM001419	FAM009684	FAM004163	FAM002908	FAM008635	FAM005866	FAM004203	FAM005409	FAM011309	FAM003854	FAM004449	FAM009218	FAM001787	FAM013735	FAM006478	FAM005242	FAM006309	FAM004230	FAM010224	FAM005604	FAM004251	FAM003499	FAM005707	FAM002289	FAM013484	FAM000641	FAM012158	FAM006437	FAM001239	FAM005435	FAM010707	FAM002414	FAM005841	FAM000650	FAM000007	FAM000456	FAM004095	FAM005040	FAM008085	FAM005845	FAM009517	FAM001492	FAM002482	FAM003559	FAM010033	FAM000545	FAM003963	FAM002234	FAM002034	FAM012521	FAM007922	FAM006390	FAM005772	FAM010696	FAM008744	FAM009899	FAM012263	FAM116243	FAM057660	FAM039860	FAM036786	FAM019291
rep203_seed2228	FAM010806	FAM002238	FAM002294	FAM001127	FAM003991	FAM004241	FAM002708	FAM005754	FAM007762	FAM004259	FAM008226	FAM000142	FAM005220	FAM007590	FAM008567	FAM003758	FAM005986	FAM003192	FAM004407	FAM014173	FAM008157	FAM005455	FAM006183	FAM003358	FAM009967	FAM007862	FAM010398	FAM001422	FAM008786	FAM002923	FAM002196	FAM003756	FAM004679	FAM000540	FAM004660	FAM006554	FAM003583	FAM001668	FAM001506	FAM011012	FAM003867	FAM003235	FAM005321	FAM003473	FAM012236	FAM002020	FAM001131	FAM009084	FAM009148	FAM013484	FAM008274	FAM004920	FAM002332	FAM008407	FAM013963	FAM005376	FAM006407	FAM000442	FAM007062	FAM005466	FAM006914	FAM007405	FAM000779	FAM000859	FAM000043	FAM011471	FAM011556	FAM005662	FAM111623	FAM069530	FAM042064	FAM036090	FAM019479
